review_id,review_text,sentiment
4015,Product quality is fine,neutral
4016,Customer service is very bad,negative
4017,Product quality is fine,neutral
4018,"Delivery was okay, nothing special",neutral
4019,Loved the quick service and fresh products,positive
4020,Great service and friendly delivery partner,positive
4021,Product quality is fine,neutral
4022,Delivery was very late and disappointing,negative
4023,Loved the quick service and fresh products,positive
4024,Not happy with the overall service,negative
4025,Support team responded late,neutral
4026,Delivery was very late and disappointing,negative
4027,Wrong items delivered again,negative
4028,Products were fresh and well packed,positive
4029,Delivery was super fast and very convenient,positive
4030,Order arrived as expected,neutral
4031,"Super quick delivery, highly recommended",positive
4032,Experience was neither good nor bad,neutral
4033,Delivery was very late and disappointing,negative
4034,"Super quick delivery, highly recommended",positive
4035,Delivery was super fast and very convenient,positive
4036,Product quality is fine,neutral
4037,Very happy with the app and delivery speed,positive
4038,App keeps crashing frequently,negative
4039,Customer service is very bad,negative
4040,App works fine most of the time,neutral
4041,"Delivery was okay, nothing special",neutral
4042,Smooth ordering and fast checkout,positive
4043,App works fine most of the time,neutral
4044,Support team responded late,neutral
4045,Excellent experience with instant delivery,positive
4046,App keeps crashing frequently,negative
4047,Products were fresh and well packed,positive
4048,Delivery was very late and disappointing,negative
4049,"Amazing experience, will order again",positive
4050,Customer support was very helpful,positive
4051,Order arrived as expected,neutral
4052,Great service and friendly delivery partner,positive
4053,Terrible service and rude delivery partner,negative
4054,Order arrived as expected,neutral
4055,Smooth ordering and fast checkout,positive
4056,"Service is average, could be better",neutral
4057,Experience was neither good nor bad,neutral
4058,App works fine most of the time,neutral
4059,"Delivery was okay, nothing special",neutral
4060,App works fine most of the time,neutral
4061,Products were damaged and poorly packed,negative
4062,"Amazing experience, will order again",positive
4063,"Amazing experience, will order again",positive
4064,Excellent experience with instant delivery,positive
4065,"Amazing experience, will order again",positive
4066,Very happy with the app and delivery speed,positive
4067,Customer service is very bad,negative
4068,Experience was neither good nor bad,neutral
4069,Overall experience is normal,neutral
4070,Product quality is fine,neutral
4071,Great service and friendly delivery partner,positive
4072,Refund process is too slow,negative
4073,Customer service is very bad,negative
4074,"Super quick delivery, highly recommended",positive
4075,Overall experience is normal,neutral
4076,Delivery was super fast and very convenient,positive
4077,Overall experience is normal,neutral
4078,"Very slow delivery, not satisfied",negative
4079,Terrible service and rude delivery partner,negative
4080,"Amazing experience, will order again",positive
4081,Excellent experience with instant delivery,positive
4082,Experience was neither good nor bad,neutral
4083,App works fine most of the time,neutral
4084,Not happy with the overall service,negative
4085,Great service and friendly delivery partner,positive
4086,Wrong items delivered again,negative
4087,"Worst experience, order got cancelled",negative
4088,Overall experience is normal,neutral
4089,Delivery was super fast and very convenient,positive
4090,Overall experience is normal,neutral
4091,Delivery was very late and disappointing,negative
4092,Delivery was super fast and very convenient,positive
4093,Product quality is fine,neutral
4094,Terrible service and rude delivery partner,negative
4095,"Worst experience, order got cancelled",negative
4096,Customer service is very bad,negative
4097,Delivery was very late and disappointing,negative
4098,Very happy with the app and delivery speed,positive
4099,Loved the quick service and fresh products,positive
4100,"Delivery was okay, nothing special",neutral
4101,Excellent experience with instant delivery,positive
4102,Support team responded late,neutral
4103,Great service and friendly delivery partner,positive
4104,Excellent experience with instant delivery,positive
4105,Smooth ordering and fast checkout,positive
4106,Support team responded late,neutral
4107,Customer service is very bad,negative
4108,Excellent experience with instant delivery,positive
4109,Product quality is fine,neutral
4110,Prices are slightly high but service is okay,neutral
4111,Great service and friendly delivery partner,positive
4112,Delivery was super fast and very convenient,positive
4113,Overall experience is normal,neutral
4114,Great service and friendly delivery partner,positive
4115,Wrong items delivered again,negative
4116,Delivery was super fast and very convenient,positive
4117,Customer support was very helpful,positive
4118,Not happy with the overall service,negative
4119,Wrong items delivered again,negative
4120,Product quality is fine,neutral
4121,Loved the quick service and fresh products,positive
4122,App works fine most of the time,neutral
4123,Very happy with the app and delivery speed,positive
4124,Great service and friendly delivery partner,positive
4125,Not happy with the overall service,negative
4126,Overall experience is normal,neutral
4127,Loved the quick service and fresh products,positive
4128,Very happy with the app and delivery speed,positive
4129,Customer support was very helpful,positive
4130,"Service is average, could be better",neutral
4131,"Worst experience, order got cancelled",negative
4132,Customer support was very helpful,positive
4133,Loved the quick service and fresh products,positive
4134,"Amazing experience, will order again",positive
4135,Not happy with the overall service,negative
4136,Support team responded late,neutral
4137,Order arrived as expected,neutral
4138,Wrong items delivered again,negative
4139,"Worst experience, order got cancelled",negative
4140,"Service is average, could be better",neutral
4141,Excellent experience with instant delivery,positive
4142,Product quality is fine,neutral
4143,Products were fresh and well packed,positive
4144,Prices are slightly high but service is okay,neutral
4145,Products were fresh and well packed,positive
4146,Customer service is very bad,negative
4147,Great service and friendly delivery partner,positive
4148,Great service and friendly delivery partner,positive
4149,App works fine most of the time,neutral
4150,Prices are slightly high but service is okay,neutral
4151,Products were damaged and poorly packed,negative
4152,Loved the quick service and fresh products,positive
4153,Customer service is very bad,negative
4154,App works fine most of the time,neutral
4155,"Super quick delivery, highly recommended",positive
4156,Not happy with the overall service,negative
4157,Delivery was very late and disappointing,negative
4158,"Service is average, could be better",neutral
4159,"Worst experience, order got cancelled",negative
4160,Customer support was very helpful,positive
4161,Products were fresh and well packed,positive
4162,Great service and friendly delivery partner,positive
4163,Products were fresh and well packed,positive
4164,Very happy with the app and delivery speed,positive
4165,Products were damaged and poorly packed,negative
4166,Delivery was super fast and very convenient,positive
4167,Experience was neither good nor bad,neutral
4168,"Worst experience, order got cancelled",negative
4169,Delivery time was acceptable,neutral
4170,Very happy with the app and delivery speed,positive
4171,Delivery was very late and disappointing,negative
4172,Great service and friendly delivery partner,positive
4173,"Super quick delivery, highly recommended",positive
4174,Product quality is fine,neutral
4175,"Very slow delivery, not satisfied",negative
4176,Experience was neither good nor bad,neutral
4177,Customer support was very helpful,positive
4178,Customer service is very bad,negative
4179,Great service and friendly delivery partner,positive
4180,Products were damaged and poorly packed,negative
4181,Customer service is very bad,negative
4182,Products were damaged and poorly packed,negative
4183,Experience was neither good nor bad,neutral
4184,Prices are slightly high but service is okay,neutral
4185,Delivery time was acceptable,neutral
4186,Refund process is too slow,negative
4187,"Worst experience, order got cancelled",negative
4188,App keeps crashing frequently,negative
4189,Great service and friendly delivery partner,positive
4190,Wrong items delivered again,negative
4191,Support team responded late,neutral
4192,"Very slow delivery, not satisfied",negative
4193,Product quality is fine,neutral
4194,Overall experience is normal,neutral
4195,"Service is average, could be better",neutral
4196,"Very slow delivery, not satisfied",negative
4197,Refund process is too slow,negative
4198,Delivery time was acceptable,neutral
4199,Delivery was very late and disappointing,negative
4200,Support team responded late,neutral
4201,Prices are slightly high but service is okay,neutral
4202,"Amazing experience, will order again",positive
4203,"Service is average, could be better",neutral
4204,"Super quick delivery, highly recommended",positive
4205,"Very slow delivery, not satisfied",negative
4206,Product quality is fine,neutral
4207,Wrong items delivered again,negative
4208,Order arrived as expected,neutral
4209,Wrong items delivered again,negative
4210,"Worst experience, order got cancelled",negative
4211,Prices are slightly high but service is okay,neutral
4212,Products were damaged and poorly packed,negative
4213,"Very slow delivery, not satisfied",negative
4214,Delivery was very late and disappointing,negative
4215,Terrible service and rude delivery partner,negative
4216,"Service is average, could be better",neutral
4217,Delivery was super fast and very convenient,positive
4218,"Service is average, could be better",neutral
4219,"Amazing experience, will order again",positive
4220,Not happy with the overall service,negative
4221,Refund process is too slow,negative
4222,Order arrived as expected,neutral
4223,Customer service is very bad,negative
4224,Loved the quick service and fresh products,positive
4225,App works fine most of the time,neutral
4226,Product quality is fine,neutral
4227,Loved the quick service and fresh products,positive
4228,App keeps crashing frequently,negative
4229,Experience was neither good nor bad,neutral
4230,"Very slow delivery, not satisfied",negative
4231,Prices are slightly high but service is okay,neutral
4232,Order arrived as expected,neutral
4233,Not happy with the overall service,negative
4234,Excellent experience with instant delivery,positive
4235,Delivery time was acceptable,neutral
4236,Excellent experience with instant delivery,positive
4237,Products were damaged and poorly packed,negative
4238,Very happy with the app and delivery speed,positive
4239,Wrong items delivered again,negative
4240,Wrong items delivered again,negative
4241,Products were damaged and poorly packed,negative
4242,Delivery time was acceptable,neutral
4243,Very happy with the app and delivery speed,positive
4244,Products were damaged and poorly packed,negative
4245,"Super quick delivery, highly recommended",positive
4246,Smooth ordering and fast checkout,positive
4247,Experience was neither good nor bad,neutral
4248,Prices are slightly high but service is okay,neutral
4249,Support team responded late,neutral
4250,Product quality is fine,neutral
4251,Overall experience is normal,neutral
4252,Prices are slightly high but service is okay,neutral
4253,"Super quick delivery, highly recommended",positive
4254,"Service is average, could be better",neutral
4255,"Worst experience, order got cancelled",negative
4256,Delivery was very late and disappointing,negative
4257,Overall experience is normal,neutral
4258,Not happy with the overall service,negative
4259,Refund process is too slow,negative
4260,Customer support was very helpful,positive
4261,Delivery time was acceptable,neutral
4262,App works fine most of the time,neutral
4263,Delivery was super fast and very convenient,positive
4264,Customer support was very helpful,positive
4265,"Worst experience, order got cancelled",negative
4266,Customer support was very helpful,positive
4267,"Amazing experience, will order again",positive
4268,Great service and friendly delivery partner,positive
4269,"Worst experience, order got cancelled",negative
4270,"Delivery was okay, nothing special",neutral
4271,Experience was neither good nor bad,neutral
4272,Very happy with the app and delivery speed,positive
4273,Customer support was very helpful,positive
4274,"Amazing experience, will order again",positive
4275,"Amazing experience, will order again",positive
4276,Excellent experience with instant delivery,positive
4277,Not happy with the overall service,negative
4278,"Delivery was okay, nothing special",neutral
4279,Excellent experience with instant delivery,positive
4280,"Very slow delivery, not satisfied",negative
4281,"Super quick delivery, highly recommended",positive
4282,Delivery was very late and disappointing,negative
4283,Customer support was very helpful,positive
4284,"Service is average, could be better",neutral
4285,Customer support was very helpful,positive
4286,Wrong items delivered again,negative
4287,Excellent experience with instant delivery,positive
4288,Delivery was very late and disappointing,negative
4289,Great service and friendly delivery partner,positive
4290,App keeps crashing frequently,negative
4291,Delivery time was acceptable,neutral
4292,Loved the quick service and fresh products,positive
4293,"Amazing experience, will order again",positive
4294,"Very slow delivery, not satisfied",negative
4295,Order arrived as expected,neutral
4296,Terrible service and rude delivery partner,negative
4297,Experience was neither good nor bad,neutral
4298,Smooth ordering and fast checkout,positive
4299,"Delivery was okay, nothing special",neutral
4300,Very happy with the app and delivery speed,positive
4301,Very happy with the app and delivery speed,positive
4302,Terrible service and rude delivery partner,negative
4303,Excellent experience with instant delivery,positive
4304,Product quality is fine,neutral
4305,Customer support was very helpful,positive
4306,Great service and friendly delivery partner,positive
4307,Wrong items delivered again,negative
4308,App works fine most of the time,neutral
4309,Customer service is very bad,negative
4310,Delivery was super fast and very convenient,positive
4311,Terrible service and rude delivery partner,negative
4312,App works fine most of the time,neutral
4313,Support team responded late,neutral
4314,Products were damaged and poorly packed,negative
4315,Delivery was very late and disappointing,negative
4316,Terrible service and rude delivery partner,negative
4317,Very happy with the app and delivery speed,positive
4318,"Super quick delivery, highly recommended",positive
4319,"Service is average, could be better",neutral
4320,Wrong items delivered again,negative
4321,"Service is average, could be better",neutral
4322,Delivery was very late and disappointing,negative
4323,"Very slow delivery, not satisfied",negative
4324,Smooth ordering and fast checkout,positive
4325,Overall experience is normal,neutral
4326,App works fine most of the time,neutral
4327,"Worst experience, order got cancelled",negative
4328,Great service and friendly delivery partner,positive
4329,Prices are slightly high but service is okay,neutral
4330,Wrong items delivered again,negative
4331,Delivery time was acceptable,neutral
4332,Delivery time was acceptable,neutral
4333,Delivery was very late and disappointing,negative
4334,Excellent experience with instant delivery,positive
4335,Very happy with the app and delivery speed,positive
4336,Support team responded late,neutral
4337,Overall experience is normal,neutral
4338,"Amazing experience, will order again",positive
4339,Customer support was very helpful,positive
4340,App keeps crashing frequently,negative
4341,Delivery was very late and disappointing,negative
4342,Order arrived as expected,neutral
4343,Support team responded late,neutral
4344,"Delivery was okay, nothing special",neutral
4345,App keeps crashing frequently,negative
4346,Prices are slightly high but service is okay,neutral
4347,Products were fresh and well packed,positive
4348,Excellent experience with instant delivery,positive
4349,Experience was neither good nor bad,neutral
4350,Products were damaged and poorly packed,negative
4351,Delivery was very late and disappointing,negative
4352,Products were damaged and poorly packed,negative
4353,Prices are slightly high but service is okay,neutral
4354,"Delivery was okay, nothing special",neutral
4355,Prices are slightly high but service is okay,neutral
4356,Overall experience is normal,neutral
4357,Smooth ordering and fast checkout,positive
4358,Prices are slightly high but service is okay,neutral
4359,Customer support was very helpful,positive
4360,"Delivery was okay, nothing special",neutral
4361,Product quality is fine,neutral
4362,"Delivery was okay, nothing special",neutral
4363,App works fine most of the time,neutral
4364,Experience was neither good nor bad,neutral
4365,Product quality is fine,neutral
4366,Great service and friendly delivery partner,positive
4367,Delivery was super fast and very convenient,positive
4368,Support team responded late,neutral
4369,Terrible service and rude delivery partner,negative
4370,Very happy with the app and delivery speed,positive
4371,Not happy with the overall service,negative
4372,Delivery was very late and disappointing,negative
4373,Delivery was super fast and very convenient,positive
4374,Delivery time was acceptable,neutral
4375,Delivery was very late and disappointing,negative
4376,Excellent experience with instant delivery,positive
4377,Products were damaged and poorly packed,negative
4378,Very happy with the app and delivery speed,positive
4379,Products were damaged and poorly packed,negative
4380,"Amazing experience, will order again",positive
4381,Delivery was super fast and very convenient,positive
4382,Not happy with the overall service,negative
4383,Products were damaged and poorly packed,negative
4384,Great service and friendly delivery partner,positive
4385,Great service and friendly delivery partner,positive
4386,Overall experience is normal,neutral
4387,"Delivery was okay, nothing special",neutral
4388,Delivery time was acceptable,neutral
4389,Prices are slightly high but service is okay,neutral
4390,"Amazing experience, will order again",positive
4391,Wrong items delivered again,negative
4392,Very happy with the app and delivery speed,positive
4393,Delivery was super fast and very convenient,positive
4394,Smooth ordering and fast checkout,positive
4395,Customer service is very bad,negative
4396,Order arrived as expected,neutral
4397,Wrong items delivered again,negative
4398,Very happy with the app and delivery speed,positive
4399,Great service and friendly delivery partner,positive
4400,Smooth ordering and fast checkout,positive
4401,"Amazing experience, will order again",positive
4402,Wrong items delivered again,negative
4403,Products were damaged and poorly packed,negative
4404,Delivery was very late and disappointing,negative
4405,App keeps crashing frequently,negative
4406,App keeps crashing frequently,negative
4407,App works fine most of the time,neutral
4408,Order arrived as expected,neutral
4409,Excellent experience with instant delivery,positive
4410,Products were damaged and poorly packed,negative
4411,Customer service is very bad,negative
4412,Delivery time was acceptable,neutral
4413,Customer support was very helpful,positive
4414,Not happy with the overall service,negative
4415,Product quality is fine,neutral
4416,"Super quick delivery, highly recommended",positive
4417,Products were damaged and poorly packed,negative
4418,Delivery time was acceptable,neutral
4419,Support team responded late,neutral
4420,Overall experience is normal,neutral
4421,Wrong items delivered again,negative
4422,Wrong items delivered again,negative
4423,Customer support was very helpful,positive
4424,Delivery was very late and disappointing,negative
4425,Delivery was very late and disappointing,negative
4426,Very happy with the app and delivery speed,positive
4427,"Amazing experience, will order again",positive
4428,Wrong items delivered again,negative
4429,Refund process is too slow,negative
4430,Delivery time was acceptable,neutral
4431,Wrong items delivered again,negative
4432,Experience was neither good nor bad,neutral
4433,"Service is average, could be better",neutral
4434,"Service is average, could be better",neutral
4435,"Worst experience, order got cancelled",negative
4436,App keeps crashing frequently,negative
4437,Very happy with the app and delivery speed,positive
4438,"Amazing experience, will order again",positive
4439,Overall experience is normal,neutral
4440,Products were damaged and poorly packed,negative
4441,"Service is average, could be better",neutral
4442,Great service and friendly delivery partner,positive
4443,Order arrived as expected,neutral
4444,Prices are slightly high but service is okay,neutral
4445,Products were damaged and poorly packed,negative
4446,Wrong items delivered again,negative
4447,Delivery time was acceptable,neutral
4448,App keeps crashing frequently,negative
4449,Products were fresh and well packed,positive
4450,Customer support was very helpful,positive
4451,Products were fresh and well packed,positive
4452,"Worst experience, order got cancelled",negative
4453,"Service is average, could be better",neutral
4454,"Super quick delivery, highly recommended",positive
4455,Support team responded late,neutral
4456,Delivery was super fast and very convenient,positive
4457,Smooth ordering and fast checkout,positive
4458,"Amazing experience, will order again",positive
4459,Customer support was very helpful,positive
4460,Very happy with the app and delivery speed,positive
4461,Customer support was very helpful,positive
4462,Prices are slightly high but service is okay,neutral
4463,Not happy with the overall service,negative
4464,Excellent experience with instant delivery,positive
4465,Experience was neither good nor bad,neutral
4466,Order arrived as expected,neutral
4467,Not happy with the overall service,negative
4468,Great service and friendly delivery partner,positive
4469,Excellent experience with instant delivery,positive
4470,Smooth ordering and fast checkout,positive
4471,App works fine most of the time,neutral
4472,Not happy with the overall service,negative
4473,"Super quick delivery, highly recommended",positive
4474,"Super quick delivery, highly recommended",positive
4475,Wrong items delivered again,negative
4476,Excellent experience with instant delivery,positive
4477,"Amazing experience, will order again",positive
4478,Products were damaged and poorly packed,negative
4479,Customer support was very helpful,positive
4480,Smooth ordering and fast checkout,positive
4481,"Very slow delivery, not satisfied",negative
4482,App keeps crashing frequently,negative
4483,Support team responded late,neutral
4484,"Amazing experience, will order again",positive
4485,Delivery time was acceptable,neutral
4486,App works fine most of the time,neutral
4487,Not happy with the overall service,negative
4488,Not happy with the overall service,negative
4489,Customer service is very bad,negative
4490,Delivery was very late and disappointing,negative
4491,Very happy with the app and delivery speed,positive
4492,Loved the quick service and fresh products,positive
4493,Experience was neither good nor bad,neutral
4494,Loved the quick service and fresh products,positive
4495,"Delivery was okay, nothing special",neutral
4496,Delivery was very late and disappointing,negative
4497,Loved the quick service and fresh products,positive
4498,"Amazing experience, will order again",positive
4499,App keeps crashing frequently,negative
4500,Customer support was very helpful,positive
4501,Experience was neither good nor bad,neutral
4502,Customer support was very helpful,positive
4503,"Amazing experience, will order again",positive
4504,Very happy with the app and delivery speed,positive
4505,Wrong items delivered again,negative
4506,"Amazing experience, will order again",positive
4507,Great service and friendly delivery partner,positive
4508,Excellent experience with instant delivery,positive
4509,Delivery was very late and disappointing,negative
4510,Customer support was very helpful,positive
4511,Customer support was very helpful,positive
4512,Customer service is very bad,negative
4513,"Service is average, could be better",neutral
4514,"Very slow delivery, not satisfied",negative
4515,"Worst experience, order got cancelled",negative
4516,Overall experience is normal,neutral
4517,Products were damaged and poorly packed,negative
4518,"Very slow delivery, not satisfied",negative
4519,Wrong items delivered again,negative
4520,Delivery time was acceptable,neutral
4521,Excellent experience with instant delivery,positive
4522,"Super quick delivery, highly recommended",positive
4523,Overall experience is normal,neutral
4524,Support team responded late,neutral
4525,Not happy with the overall service,negative
4526,"Service is average, could be better",neutral
4527,Products were fresh and well packed,positive
4528,Not happy with the overall service,negative
4529,Very happy with the app and delivery speed,positive
4530,"Delivery was okay, nothing special",neutral
4531,Product quality is fine,neutral
4532,App keeps crashing frequently,negative
4533,"Worst experience, order got cancelled",negative
4534,Product quality is fine,neutral
4535,App keeps crashing frequently,negative
4536,Overall experience is normal,neutral
4537,Delivery was super fast and very convenient,positive
4538,Great service and friendly delivery partner,positive
4539,Support team responded late,neutral
4540,Great service and friendly delivery partner,positive
4541,Terrible service and rude delivery partner,negative
4542,Refund process is too slow,negative
4543,"Worst experience, order got cancelled",negative
4544,Not happy with the overall service,negative
4545,Very happy with the app and delivery speed,positive
4546,Support team responded late,neutral
4547,Excellent experience with instant delivery,positive
4548,Excellent experience with instant delivery,positive
4549,"Super quick delivery, highly recommended",positive
4550,App keeps crashing frequently,negative
4551,Products were fresh and well packed,positive
4552,Customer support was very helpful,positive
4553,Excellent experience with instant delivery,positive
4554,Wrong items delivered again,negative
4555,Delivery was super fast and very convenient,positive
4556,Delivery was super fast and very convenient,positive
4557,App keeps crashing frequently,negative
4558,Loved the quick service and fresh products,positive
4559,Not happy with the overall service,negative
4560,"Super quick delivery, highly recommended",positive
4561,"Super quick delivery, highly recommended",positive
4562,Products were damaged and poorly packed,negative
4563,Smooth ordering and fast checkout,positive
4564,Delivery was very late and disappointing,negative
4565,Product quality is fine,neutral
4566,"Super quick delivery, highly recommended",positive
4567,Loved the quick service and fresh products,positive
4568,Prices are slightly high but service is okay,neutral
4569,App works fine most of the time,neutral
4570,Overall experience is normal,neutral
4571,Smooth ordering and fast checkout,positive
4572,Support team responded late,neutral
4573,Product quality is fine,neutral
4574,"Service is average, could be better",neutral
4575,Product quality is fine,neutral
4576,Overall experience is normal,neutral
4577,Delivery time was acceptable,neutral
4578,App works fine most of the time,neutral
4579,"Service is average, could be better",neutral
4580,Overall experience is normal,neutral
4581,Wrong items delivered again,negative
4582,Products were damaged and poorly packed,negative
4583,"Amazing experience, will order again",positive
4584,Refund process is too slow,negative
4585,Excellent experience with instant delivery,positive
4586,Delivery time was acceptable,neutral
4587,Products were damaged and poorly packed,negative
4588,App keeps crashing frequently,negative
4589,Order arrived as expected,neutral
4590,Not happy with the overall service,negative
4591,Refund process is too slow,negative
4592,Customer service is very bad,negative
4593,Delivery was super fast and very convenient,positive
4594,App works fine most of the time,neutral
4595,Customer support was very helpful,positive
4596,Not happy with the overall service,negative
4597,"Service is average, could be better",neutral
4598,Customer service is very bad,negative
4599,Not happy with the overall service,negative
4600,Great service and friendly delivery partner,positive
4601,Overall experience is normal,neutral
4602,"Service is average, could be better",neutral
4603,Customer support was very helpful,positive
4604,Product quality is fine,neutral
4605,Products were fresh and well packed,positive
4606,App works fine most of the time,neutral
4607,Product quality is fine,neutral
4608,"Very slow delivery, not satisfied",negative
4609,Wrong items delivered again,negative
4610,Not happy with the overall service,negative
4611,Products were fresh and well packed,positive
4612,Product quality is fine,neutral
4613,Overall experience is normal,neutral
4614,Excellent experience with instant delivery,positive
4615,Customer service is very bad,negative
4616,Wrong items delivered again,negative
4617,"Super quick delivery, highly recommended",positive
4618,Smooth ordering and fast checkout,positive
4619,Delivery was very late and disappointing,negative
4620,Excellent experience with instant delivery,positive
4621,"Service is average, could be better",neutral
4622,Not happy with the overall service,negative
4623,"Very slow delivery, not satisfied",negative
4624,Customer service is very bad,negative
4625,Wrong items delivered again,negative
4626,Terrible service and rude delivery partner,negative
4627,"Amazing experience, will order again",positive
4628,Customer service is very bad,negative
4629,Great service and friendly delivery partner,positive
4630,Prices are slightly high but service is okay,neutral
4631,App works fine most of the time,neutral
4632,Excellent experience with instant delivery,positive
4633,Wrong items delivered again,negative
4634,Experience was neither good nor bad,neutral
4635,Support team responded late,neutral
4636,Products were damaged and poorly packed,negative
4637,Customer service is very bad,negative
4638,Very happy with the app and delivery speed,positive
4639,Experience was neither good nor bad,neutral
4640,Support team responded late,neutral
4641,Terrible service and rude delivery partner,negative
4642,Delivery was super fast and very convenient,positive
4643,Loved the quick service and fresh products,positive
4644,App works fine most of the time,neutral
4645,Delivery was super fast and very convenient,positive
4646,Smooth ordering and fast checkout,positive
4647,"Worst experience, order got cancelled",negative
4648,Delivery was very late and disappointing,negative
4649,Overall experience is normal,neutral
4650,"Delivery was okay, nothing special",neutral
4651,Prices are slightly high but service is okay,neutral
4652,Terrible service and rude delivery partner,negative
4653,Terrible service and rude delivery partner,negative
4654,"Service is average, could be better",neutral
4655,"Very slow delivery, not satisfied",negative
4656,Refund process is too slow,negative
4657,Loved the quick service and fresh products,positive
4658,Wrong items delivered again,negative
4659,Not happy with the overall service,negative
4660,Refund process is too slow,negative
4661,Products were damaged and poorly packed,negative
4662,Delivery was super fast and very convenient,positive
4663,Wrong items delivered again,negative
4664,Terrible service and rude delivery partner,negative
4665,Terrible service and rude delivery partner,negative
4666,"Service is average, could be better",neutral
4667,Experience was neither good nor bad,neutral
4668,Customer support was very helpful,positive
4669,Delivery time was acceptable,neutral
4670,Delivery was super fast and very convenient,positive
4671,Loved the quick service and fresh products,positive
4672,Products were fresh and well packed,positive
4673,Experience was neither good nor bad,neutral
4674,"Service is average, could be better",neutral
4675,App works fine most of the time,neutral
4676,Overall experience is normal,neutral
4677,Very happy with the app and delivery speed,positive
4678,Wrong items delivered again,negative
4679,Loved the quick service and fresh products,positive
4680,Delivery time was acceptable,neutral
4681,"Very slow delivery, not satisfied",negative
4682,"Very slow delivery, not satisfied",negative
4683,Delivery was very late and disappointing,negative
4684,Delivery was super fast and very convenient,positive
4685,Delivery was very late and disappointing,negative
4686,Excellent experience with instant delivery,positive
4687,App works fine most of the time,neutral
4688,Smooth ordering and fast checkout,positive
4689,Great service and friendly delivery partner,positive
4690,Experience was neither good nor bad,neutral
4691,Smooth ordering and fast checkout,positive
4692,Overall experience is normal,neutral
4693,Terrible service and rude delivery partner,negative
4694,Support team responded late,neutral
4695,Very happy with the app and delivery speed,positive
4696,Products were fresh and well packed,positive
4697,Products were damaged and poorly packed,negative
4698,App keeps crashing frequently,negative
4699,Very happy with the app and delivery speed,positive
4700,Delivery was very late and disappointing,negative
4701,Delivery time was acceptable,neutral
4702,"Amazing experience, will order again",positive
4703,App keeps crashing frequently,negative
4704,Customer support was very helpful,positive
4705,"Very slow delivery, not satisfied",negative
4706,Order arrived as expected,neutral
4707,Product quality is fine,neutral
4708,Not happy with the overall service,negative
4709,Products were damaged and poorly packed,negative
4710,Prices are slightly high but service is okay,neutral
4711,"Service is average, could be better",neutral
4712,Delivery was very late and disappointing,negative
4713,Not happy with the overall service,negative
4714,Terrible service and rude delivery partner,negative
4715,Customer service is very bad,negative
4716,Customer support was very helpful,positive
4717,Product quality is fine,neutral
4718,Products were fresh and well packed,positive
4719,Not happy with the overall service,negative
4720,Smooth ordering and fast checkout,positive
4721,Products were fresh and well packed,positive
4722,Support team responded late,neutral
4723,Products were damaged and poorly packed,negative
4724,Very happy with the app and delivery speed,positive
4725,Delivery was very late and disappointing,negative
4726,Delivery was super fast and very convenient,positive
4727,"Worst experience, order got cancelled",negative
4728,App keeps crashing frequently,negative
4729,"Amazing experience, will order again",positive
4730,Wrong items delivered again,negative
4731,Customer support was very helpful,positive
4732,Customer service is very bad,negative
4733,App works fine most of the time,neutral
4734,App works fine most of the time,neutral
4735,Prices are slightly high but service is okay,neutral
4736,Order arrived as expected,neutral
4737,Great service and friendly delivery partner,positive
4738,Loved the quick service and fresh products,positive
4739,Order arrived as expected,neutral
4740,App keeps crashing frequently,negative
4741,Great service and friendly delivery partner,positive
4742,"Very slow delivery, not satisfied",negative
4743,"Delivery was okay, nothing special",neutral
4744,"Delivery was okay, nothing special",neutral
4745,Products were damaged and poorly packed,negative
4746,"Worst experience, order got cancelled",negative
4747,Delivery was super fast and very convenient,positive
4748,Delivery time was acceptable,neutral
4749,"Service is average, could be better",neutral
4750,Refund process is too slow,negative
4751,"Worst experience, order got cancelled",negative
4752,"Delivery was okay, nothing special",neutral
4753,App keeps crashing frequently,negative
4754,Wrong items delivered again,negative
4755,Experience was neither good nor bad,neutral
4756,App works fine most of the time,neutral
4757,Products were damaged and poorly packed,negative
4758,"Delivery was okay, nothing special",neutral
4759,Not happy with the overall service,negative
4760,Smooth ordering and fast checkout,positive
4761,Delivery was very late and disappointing,negative
4762,"Service is average, could be better",neutral
4763,Prices are slightly high but service is okay,neutral
4764,Overall experience is normal,neutral
4765,Customer service is very bad,negative
4766,Customer service is very bad,negative
4767,Not happy with the overall service,negative
4768,Very happy with the app and delivery speed,positive
4769,"Very slow delivery, not satisfied",negative
4770,Wrong items delivered again,negative
4771,"Very slow delivery, not satisfied",negative
4772,Prices are slightly high but service is okay,neutral
4773,Products were fresh and well packed,positive
4774,Support team responded late,neutral
4775,Experience was neither good nor bad,neutral
4776,"Very slow delivery, not satisfied",negative
4777,Loved the quick service and fresh products,positive
4778,Products were fresh and well packed,positive
4779,App keeps crashing frequently,negative
4780,Delivery was super fast and very convenient,positive
4781,Loved the quick service and fresh products,positive
4782,Customer service is very bad,negative
4783,Loved the quick service and fresh products,positive
4784,Order arrived as expected,neutral
4785,Great service and friendly delivery partner,positive
4786,"Worst experience, order got cancelled",negative
4787,"Amazing experience, will order again",positive
4788,Experience was neither good nor bad,neutral
4789,Customer service is very bad,negative
4790,Order arrived as expected,neutral
4791,Very happy with the app and delivery speed,positive
4792,Smooth ordering and fast checkout,positive
4793,Not happy with the overall service,negative
